Source File,Country,Company Name,Sector,Product Categories,Phone,Email,Address,Certifications,Production Capacity,Other,City/Location,Website,Types of Products,Additional Information,Name,الأسم,Type,نوع التصنيف,Subtype,نوع التصنيف الفرعي,Block,X Longitude,Y Latitude,Location,Factory Name,Industry Type,City,Region,Products/Services
industries.csv,,,,,,,,,,,,,,,KINGDOM DREDGING AND SAND WASHING FACTORY,مصنع المملكة لجرف وغسل الرمال,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65960622,26.20586423,"26.20586423, 50.65960622",,,,,
industries.csv,,,,,,,,,,,,,,,UNITED STAINLESS STEEL COMPANY - USCO,الشركة المتحدة للستانلس ستيل - أوسكو,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.677193,26.200562,"26.200562, 50.677193",,,,,
industries.csv,,,,,,,,,,,,,,,IMERYS AL ZAYANI FUSED ACOMPANY,شركة إيميرس الزياني للمعادن المدمجة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.66819449,26.20808738,"26.20808738, 50.66819449",,,,,
industries.csv,,,,,,,,,,,,,,,EBRAHIM KHALIL KANOO,ابراهيم خليل كانو,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,243.0,50.64494723,26.25642061,"26.25642061, 50.64494723",,,,,
industries.csv,,,,,,,,,,,,,,,NATIONAL GLASS COMPANY,الشركه الوطنيه للزجاج المعشق,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,307.0,50.57982232,26.22638123,"26.22638123, 50.57982232",,,,,
industries.csv,,,,,,,,,,,,,,,BILJEEK GLASS & MIRRORS COMPANY,شركة بلجيك للزجاج والمرايا,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,309.0,50.58028906,26.22654462,"26.22654462, 50.58028906",,,,,
industries.csv,,,,,,,,,,,,,,,PEPSI COLA FACTORY - AHMADI INDUSTRIES,مصنع بيبسي كولا - مصنع الأحمدي,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,329.0,50.56994446,26.21453747,"26.21453747, 50.56994446",,,,,
industries.csv,,,,,,,,,,,,,,,THE BAHRAIN SHIP REPAIRING AND ENGINEERING COMPANY,شركة البحرين لتصليح السفن والهندسة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,343.0,50.60201492,26.20103549,"26.20103549, 50.60201492",,,,,
industries.csv,,,,,,,,,,,,,,,HAJI HASAN GROUP,مجموعة حجي حسن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,351.0,50.5590387,26.22611151,"26.22611151, 50.5590387",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN MEDICAL & INDUSTRIAL GAS PLANTS,مصانع البحرين للغازات الطبية والصناعية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,413.0,50.53727513,26.20624936,"26.20624936, 50.53727513",,,,,
industries.csv,,,,,,,,,,,,,,,CAPITAL ALUMINIUM FACTORY,مصنع العاصمة للألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,439.0,50.53178241,26.20286342,"26.20286342, 50.53178241",,,,,
industries.csv,,,,,,,,,,,,,,,AWAL DAIRY COMPANY,شركة أوال للألبان,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,463.0,50.51241709,26.21644588,"26.21644588, 50.51241709",,,,,
industries.csv,,,,,,,,,,,,,,,AL NOOH WOODEN PRODUCTS DESIGN COMPANY,شركة آل نوح لتصميم المنتوجات الخشبيه,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,547.0,50.46101199,26.20042793,"26.20042793, 50.46101199",,,,,
industries.csv,,,,,,,,,,,,,,,UNITED PAPER INDUSTRIES COMPANY,الشركة المتحدة لصناعة الورق,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61877712,26.18314974,"26.18314974, 50.61877712",,,,,
industries.csv,,,,,,,,,,,,,,,AL MASKATI BROTHERS AND COMPANY,المسقطي إخوان وشركاهم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61629423,26.18427822,"26.18427822, 50.61629423",,,,,
industries.csv,,,,,,,,,,,,,,,AWAL REFRIGERATION & AIR CONDITIONERS,أوال للثلاجات والمكيفات,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.6082266,26.18059789,"26.18059789, 50.6082266",,,,,
industries.csv,,,,,,,,,,,,,,,ISA MUBARAK AL KUBAISI,عيسى مبارك الكبيسي,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60190715,26.17550696,"26.17550696, 50.60190715",,,,,
industries.csv,,,,,,,,,,,,,,,MUHAMMAD JALAL & SONS,محمد جلال واولاده,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60910363,26.18032334,"26.18032334, 50.60910363",,,,,
industries.csv,,,,,,,,,,,,,,,GULF FIBERGLASS FACTORY,مصنع الخليج للفيبر جلاس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61798335,26.17822154,"26.17822154, 50.61798335",,,,,
industries.csv,,,,,,,,,,,,,,,NIDUKKI TRADING COMPANY,شركة نيدوكي التجارية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,604.0,50.60257682,26.17227118,"26.17227118, 50.60257682",,,,,
industries.csv,,,,,,,,,,,,,,,GULF PETROCHEMICAL INDUSTRIES COMPANY - GPIC,شركة الخليج لصناعة البتروكيماويات,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,614.0,50.62918188,26.13691128,"26.13691128, 50.62918188",,,,,
industries.csv,,,,,,,,,,,,,,,EBRAHIM ABDULRAHIM FAKHRO,ابراهيم عبدالرحيم فخرو,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.6074165,26.13236119,"26.13236119, 50.6074165",,,,,
industries.csv,,,,,,,,,,,,,,,KINGDOM READYMIX COMPANY,المملكة للخرسانة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60746845,26.13072569,"26.13072569, 50.60746845",,,,,
industries.csv,,,,,,,,,,,,,,,P. HARIDAS SONS COMPANY,شركة بي هاريداس وأولاده,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.6069444,26.13091475,"26.13091475, 50.6069444",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN WORKSHOP COMPANY,شركة ورشة البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60444858,26.13211091,"26.13211091, 50.60444858",,,,,
industries.csv,,,,,,,,,,,,,,,ABDULLAH AHMED NASS - IRON MANUFACTURE,عبدالله أحمد ناس - صناعة الحديد,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60783878,26.13300297,"26.13300297, 50.60783878",,,,,
industries.csv,,,,,,,,,,,,,,,AL MANNAI ALUMINUM AND GLASS FACTORY,مصنع المناعي للألمنيوم والزجاج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.61180906,26.13220865,"26.13220865, 50.61180906",,,,,
industries.csv,,,,,,,,,,,,,,,AL HAMRA ALUMINIUM FACTORY,مصنع ألمنيوم الحمراء,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.61017764,26.12835379,"26.12835379, 50.61017764",,,,,
industries.csv,,,,,,,,,,,,,,,MUHAMMAD & ABDULRAHMAN NASS FACTORY,مصنع محمد وعبدالرحمن ناس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.61031089,26.13074845,"26.13074845, 50.61031089",,,,,
industries.csv,,,,,,,,,,,,,,,AL KHAJAH ESTABLISHMENT,مؤسسة الخاجة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.61036623,26.13631685,"26.13631685, 50.61036623",,,,,
industries.csv,,,,,,,,,,,,,,,SAYED MAHFOODH AL AʻALI ESTABLISHMENT,مؤسسة السيد محفوظ العالي,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.61162536,26.1277899,"26.1277899, 50.61162536",,,,,
industries.csv,,,,,,,,,,,,,,,SAYED KADHIM AL DERAZI & SONS COMPANY,شركة سيد كاظم الدرازي وأولاده,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,646.0,50.58839055,26.13620625,"26.13620625, 50.58839055",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN PRECAST CONCRETE,البحرين للخرسانة الجاهزة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,702.0,50.53350026,26.18964733,"26.18964733, 50.53350026",,,,,
industries.csv,,,,,,,,,,,,,,,HAJI HASAN READYMIX,حجي حسن للخرسانة المخلوطة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,702.0,50.53307661,26.18964596,"26.18964596, 50.53307661",,,,,
industries.csv,,,,,,,,,,,,,,,AWAL PLASTICS,أوال بلاستك,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,704.0,50.53463097,26.18109521,"26.18109521, 50.53463097",,,,,
industries.csv,,,,,,,,,,,,,,,ARADOUS STEEL SHEETS FACTORY,مصنع ارادوس لصفائح الستيل,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,949.0,50.59012866,26.11717339,"26.11717339, 50.59012866",,,,,
industries.csv,,,,,,,,,,,,,,,YOUSIF KHALIL AL MOAYYED & SONS - WAREHOUSING,يوسف خليل المؤيد وأولاده - المخازن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,949.0,50.58658795,26.11835308,"26.11835308, 50.58658795",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN GALVANIZING FACTORY,مصنع البحرين لجلفنة المعادن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.59588586,26.07238395,"26.07238395, 50.59588586",,,,,
industries.csv,,,,,,,,,,,,,,,GLOBAL PLASTIC AND WATER BOTTELING,جلوبل للبلاستيك وتعبئة المياه,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,952.0,50.62865889,26.08120388,"26.08120388, 50.62865889",,,,,
industries.csv,,,,,,,,,,,,,,,AHMED MANSOOR AL AʻALI COMPANY,شركة أحمد منصور العالي,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,952.0,50.61473319,26.08149574,"26.08149574, 50.61473319",,,,,
industries.csv,,,,,,,,,,,,,,,SEA EAGLE MARINE SERVICES,شركة نسور البحر للخدمات البحرية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,952.0,50.62862919,26.08054531,"26.08054531, 50.62862919",,,,,
industries.csv,,,,,,,,,,,,,,,ALERADAH CHEMICAL SALES ESTABLISHMENT,مؤسسة الارادة لبيع المواد الكيماوية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,952.0,50.62821805,26.07780591,"26.07780591, 50.62821805",,,,,
industries.csv,,,,,,,,,,,,,,,AHMED MANSOOR AL AʻALI - ROCK CRUSHER,أحمد منصور العالي - الكسارة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,955.0,50.58824299,26.04872576,"26.04872576, 50.58824299",,,,,
industries.csv,,,,,,,,,,,,,,,HASAN AL AʻALI,حسن العالي,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,955.0,50.59046929,26.04126298,"26.04126298, 50.59046929",,,,,
industries.csv,,,,,,,,,,,,,,,UNITED GULF ASPHALT COMPANY,شركة الخليج المتحدة للاسفلت,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,959.0,50.58927522,26.02681185,"26.02681185, 50.58927522",,,,,
industries.csv,,,,,,,,,,,,,,,TATWEER PETROLEUM COMPANY,شركة تطوير للبترول,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,981.0,50.57407566,26.07376442,"26.07376442, 50.57407566",,,,,
industries.csv,,,,,,,,,,,,,,,ZARWAN FIBRE GLASS FACTORY,مصنع زروان للفيبر جلاس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,1012.0,50.48408495,26.13518161,"26.13518161, 50.48408495",,,,,
industries.csv,,,,,,,,,,,,,,,NORTH SITRA INDUSTRIAL AREA,منطقة سترة الشمالية الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL AREAS,المناطق الصناعية,601.0,50.61168844,26.17965517,"26.17965517, 50.61168844",,,,,
industries.csv,,,,,,,,,,,,,,,AL MAʻAMEER INDUSTRIAL AREA,منطقة المعامير الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL AREAS,المناطق الصناعية,634.0,50.6082129,26.13061053,"26.13061053, 50.6082129",,,,,
industries.csv,,,,,,,,,,,,,,,ALBA INDUSTRIAL AREA,منطقة ألبا الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL AREAS,المناطق الصناعية,951.0,50.6074348,26.07579511,"26.07579511, 50.6074348",,,,,
industries.csv,,,,,,,,,,,,,,,AL EZZEL OPERATION & MAINTENANCE COMPANY,الايزل للطاقة والغاز,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66108164,26.21647426,"26.21647426, 50.66108164",,,,,
industries.csv,,,,,,,,,,,,,,,UNIVERSAL ELECTRO ENGINEERING - UNEECO,العالمية للهندسة الكهربائية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66296766,26.21535081,"26.21535081, 50.66296766",,,,,
industries.csv,,,,,,,,,,,,,,,INTERNATIONAL BISCUITS PRODUCTION FACTORY,المصانع الدولية لإنتاج البسكويت,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66719233,26.22081721,"26.22081721, 50.66719233",,,,,
industries.csv,,,,,,,,,,,,,,,ORIENTAL PRESS,المطبعة الشرقية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.675241,26.219205,"26.219205, 50.675241",,,,,
industries.csv,,,,,,,,,,,,,,,PLASTIC ADDITIVES MIDDLE EAST - BASF,باسف بلاستيك أديتيفز الشرق الأوسط,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67349317,26.21773972,"26.21773972, 50.67349317",,,,,
industries.csv,,,,,,,,,,,,,,,BITUMENA BAHRAIN,بيتو مينا البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.68787636,26.21989351,"26.21989351, 50.68787636",,,,,
industries.csv,,,,,,,,,,,,,,,ROHAIL HASHIMI STAINLESS STEEL INDUSTRIES,روحيل هاشمي لإنتاج الأثاث من الحديد المقاوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66424002,26.21548564,"26.21548564, 50.66424002",,,,,
industries.csv,,,,,,,,,,,,,,,GULF TEMPERATURE SENSORS - GTS,شركة الخليج للمجسات الحرارية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.672863,26.22307432,"26.22307432, 50.672863",,,,,
industries.csv,,,,,,,,,,,,,,,AL DAHIYA INDUSTRIAL COMPANY,شركة الضاحية الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.68071878,26.21944543,"26.21944543, 50.68071878",,,,,
industries.csv,,,,,,,,,,,,,,,MTQ OILFIELD SERVICES COMPANY,شركة أم تي كيو أويل فيلد سيرفيسز,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66915807,26.22251032,"26.22251032, 50.66915807",,,,,
industries.csv,,,,,,,,,,,,,,,CHOCOLATE AND CO. COMPANY,شركة أند كو للشوكولاتة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66735603,26.2193749,"26.2193749, 50.66735603",,,,,
industries.csv,,,,,,,,,,,,,,,PASCHAL CONCRETE FORMS COMPANY,شركة باسكال للخرسانة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66151125,26.21430645,"26.21430645, 50.66151125",,,,,
industries.csv,,,,,,,,,,,,,,,THE BREAD FACTORY COMPANY,شركة ذا برد فاكتوري,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67619553,26.2123623,"26.2123623, 50.67619553",,,,,
industries.csv,,,,,,,,,,,,,,,GLASS TECH INDUSTRIES,شركة صناعة تقنية الزجاج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66506415,26.21699313,"26.21699313, 50.66506415",,,,,
industries.csv,,,,,,,,,,,,,,,LEGEND PAINTS COMPANY,شركة ليجاند بينتس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67909219,26.21924973,"26.21924973, 50.67909219",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN MEDICAL AND INDUSTRIAL GAS PLANTS - BMIGP,مصانع البحرين للغازات الطبية والصناعية - بميجب,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67923143,26.21470779,"26.21470779, 50.67923143",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN PHARMA - BP,مصنع البحرين فارما,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66844173,26.22136988,"26.22136988, 50.66844173",,,,,
industries.csv,,,,,,,,,,,,,,,ZAYANI POLYMER FACTORY,مصنع الزياني للبوليمر,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66525641,26.21538872,"26.21538872, 50.66525641",,,,,
industries.csv,,,,,,,,,,,,,,,OFFSHORE MANUFACTURE AND MAINTENANCE OF SHIPS,اوفشور لصناعة وصيانة السفن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65316663,26.21552235,"26.21552235, 50.65316663",,,,,
industries.csv,,,,,,,,,,,,,,,ARABIAN GULF CEMENT COMPANY,شركة اسمنت الخليج العربي,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65747961,26.21820287,"26.21820287, 50.65747961",,,,,
industries.csv,,,,,,,,,,,,,,,AHMED MANSOOR AL AʻALI COMPANY,شركة أحمد منصور العالي,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65690037,26.21414002,"26.21414002, 50.65690037",,,,,
industries.csv,,,,,,,,,,,,,,,REDX READYMIX COMPANY,شركة ريدكس للخرسانة المخلوطة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65846891,26.20965155,"26.20965155, 50.65846891",,,,,
industries.csv,,,,,,,,,,,,,,,ORTA ANADOLU TEXTILE BAHRAIN COMPANY,شركة مصانع الأقمشة أورتا أناضولو البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.654775,26.216412,"26.216412, 50.654775",,,,,
industries.csv,,,,,,,,,,,,,,,UNITED STEEL COMPANY - SULB,الشركة المتحدة للحديد - صلب,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.67518477,26.20126765,"26.20126765, 50.67518477",,,,,
industries.csv,,,,,,,,,,,,,,,GULF INDUSTRIAL INVESTMENT COMPANY,شركة الخليج للصناعات الإستثمارية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.67857384,26.20030274,"26.20030274, 50.67857384",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN TENTS FACTORY,مصنع البحرين للخيام,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,207.0,50.60801025,26.25798583,"26.25798583, 50.60801025",,,,,
industries.csv,,,,,,,,,,,,,,,RAYYA PORT ICE MAKING FACTORY,مصنع فرضة رية لصناعة الثلج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,235.0,50.64064433,26.28720401,"26.28720401, 50.64064433",,,,,
industries.csv,,,,,,,,,,,,,,,AL NAMLAITY FACTORY FOR WATER AND ICE CENTER,مصنع النامليتي للماء والثلج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,323.0,50.58789079,26.23259147,"26.23259147, 50.58789079",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN FLOUR MILLS COMPANY,شركة البحرين لمطاحن الدقيق,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,342.0,50.61063612,26.20199463,"26.20199463, 50.61063612",,,,,
industries.csv,,,,,,,,,,,,,,,HASAN ABDULLAH MANSOORI - STEEL FACTORY,حسن عبدالله منصوري - مصنع الصلب,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,343.0,50.60038432,26.19948281,"26.19948281, 50.60038432",,,,,
industries.csv,,,,,,,,,,,,,,,BRIDGE INDUSTRIAL SERVICES COMPANY,شركة الجسر للخدمات الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,343.0,50.59938811,26.20014749,"26.20014749, 50.59938811",,,,,
industries.csv,,,,,,,,,,,,,,,YATEEM OXYGEN COMPANY,شركة مصنع يتيم للأكسجين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,413.0,50.53895476,26.20585797,"26.20585797, 50.53895476",,,,,
industries.csv,,,,,,,,,,,,,,,QUBA FACTORY FOR PALM AND HERBAL WATER,مصنع قبى لإنتاج ماء اللقاح ومياه الأعشاب,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,430.0,50.5249877,26.23420638,"26.23420638, 50.5249877",,,,,
industries.csv,,,,,,,,,,,,,,,AL SHAJJAR FACTORY FOR POLLINATION WATER,مصنع الشجار لماء اللقاح,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,432.0,50.5287519,26.23010249,"26.23010249, 50.5287519",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN HERBAL FACTORY,مصنع البحرين للأعشاب,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,434.0,50.53384734,26.23130481,"26.23130481, 50.53384734",,,,,
industries.csv,,,,,,,,,,,,,,,AL JASER FACTORY COMPANY,شركة مصنع الجسر,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,438.0,50.51673077,26.23023901,"26.23023901, 50.51673077",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN ICE CREAM BISCUIT FACTORY,مصنع البحرين لانتاج بسكويت الآيس كريم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,439.0,50.53263774,26.20282593,"26.20282593, 50.53263774",,,,,
industries.csv,,,,,,,,,,,,,,,AL AHRAR WELDING AND BLACKSMITH WORKSHOP,ورشة الأحرار للحدادة واللحام,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,439.0,50.53181365,26.20276885,"26.20276885, 50.53181365",,,,,
industries.csv,,,,,,,,,,,,,,,AL JAZEERAH REFRIGERATION AND HEATING FACTORY,مصنع الجزيرة للتبريد والتدفئة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,543.0,50.45899619,26.20661478,"26.20661478, 50.45899619",,,,,
industries.csv,,,,,,,,,,,,,,,THE NATIONAL CONCRETE COMPANY,الشركة الوطنية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61401676,26.18497398,"26.18497398, 50.61401676",,,,,
industries.csv,,,,,,,,,,,,,,,ISMAIL EBRAHIM TARADAH,إسماعيل ابراهيم طرادة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60243508,26.17456946,"26.17456946, 50.60243508",,,,,
industries.csv,,,,,,,,,,,,,,,AHMED MANSOOR AL AʻALI - ALUMINUM MANUFACTURE,أحمد منصور العالي - صناعة الألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60418747,26.17807858,"26.17807858, 50.60418747",,,,,
industries.csv,,,,,,,,,,,,,,,R.B. HILTON LIMITED,آر بي هيلتون المحدودة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60127912,26.17365999,"26.17365999, 50.60127912",,,,,
industries.csv,,,,,,,,,,,,,,,JASSIM ABDULRAHMAN AL ZAYANI,جاسم عبدالرحمن الزياني,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61624797,26.18034275,"26.18034275, 50.61624797",,,,,
industries.csv,,,,,,,,,,,,,,,GULF ALUMINIUM ROLLING COMPANY,شركة الخليج لدرفلت الألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.6146839,26.18161478,"26.18161478, 50.6146839",,,,,
industries.csv,,,,,,,,,,,,,,,GULF CLOSURES COMPANY,شركة أغطية الخليج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60456552,26.17605369,"26.17605369, 50.60456552",,,,,
industries.csv,,,,,,,,,,,,,,,AWAL FOOD FACTORY,مصنع أوال للأغذية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61608408,26.17877672,"26.17877672, 50.61608408",,,,,
industries.csv,,,,,,,,,,,,,,,NASS ICE FACTORY,مصنع ناس للثلج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,623.0,50.61455635,26.14081545,"26.14081545, 50.61455635",,,,,
industries.csv,,,,,,,,,,,,,,,GULF EXHAUST SERVICES,الخليج لخدمات العادم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.606812,26.132093,"26.132093, 50.606812",,,,,
industries.csv,,,,,,,,,,,,,,,MAGNUM ENTERPRISES,شركات ماجنم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60638714,26.12667898,"26.12667898, 50.60638714",,,,,
